time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,ozone,precipAccumulation,city,demand,hour,day_of_week,month,season,kmeans_cluster
1561003200,Possible Light Rain and Humid,rain,0.0233365633074935,0.3,0.739972838388411,0.8314675196100829,74.06,0.69,0.4349157733537527,0.3139194139194139,0.3160996008363429,0.3064066852367688,0.75,0.0,1.0,rain,0.3886120996441281,0.008611082970317,dallas,11799.0,4,3,6,Summer,1
1561006800,Possible Light Rain and Humid,rain,0.0276162790697674,0.35,0.7196016296966953,0.8013098773893839,73.21,0.72,0.4441041347626342,0.2816849816849817,0.3702718114426915,0.0612813370473537,0.59,0.0,1.0,rain,0.3985765124555159,0.008611082970317,dallas,11561.0,5,3,6,Summer,1
1561010400,Humid and Partly Cloudy,partly-cloudy-night,0.0016957364341085,0.1,0.6936170212765956,0.7700860558982561,74.43,0.83,0.4563552833078113,0.215018315018315,0.26515871507318,0.713091922005571,0.44,0.0,1.0,rain,0.4,0.008611082970317,dallas,11824.0,6,3,6,Summer,1
1561014000,Humid and Partly Cloudy,partly-cloudy-night,0.0,0.0,0.6917157084653689,0.7634605132891631,73.23,0.8,0.4624808575803989,0.1948717948717949,0.1262117468161946,0.2896935933147632,0.49,0.0,1.0,No Precipitation,0.4145907473309608,0.008611082970317,dallas,12330.0,7,3,6,Summer,1
1561017600,Humid and Partly Cloudy,partly-cloudy-night,0.0045219638242894,0.06,0.6798551380715255,0.7459447109892621,73.96,0.86,0.4624808575803989,0.1776556776556776,0.1119559019197871,0.4233983286908078,0.37,0.0,1.0,rain,0.4281138790035587,0.008611082970317,dallas,12904.0,8,3,6,Summer,1
1561021200,Clear,clear-night,0.000484496124031,0.02,0.666908103214124,0.7202802528367984,71.21,0.82,0.473200612557429,0.1805860805860805,0.1986314388899449,0.5515320334261838,0.24,0.0,1.0,rain,0.4395017793594306,0.008611082970317,dallas,13869.0,9,3,6,Summer,6
1561024800,Partly Cloudy,partly-cloudy-night,0.0,0.0,0.6464463558171119,0.7025359835503769,70.07,0.85,0.4747320061255742,0.1772893772893773,0.1697395932332256,0.479108635097493,0.39,0.0,1.0,No Precipitation,0.4419928825622775,0.008611082970317,dallas,15128.0,10,3,6,Summer,6
1561028400,Partly Cloudy,partly-cloudy-night,0.001453488372093,0.02,0.6367587143503847,0.6943873276978143,69.87,0.87,0.4747320061255742,0.1805860805860805,0.1427485268960273,0.4623955431754875,0.41,0.0,0.9936637710781808,rain,0.4362989323843417,0.008611082970317,dallas,16473.0,11,3,6,Summer,3
1561032000,Clear,clear-day,0.000484496124031,0.02,0.6390221819827976,0.6943873276978143,68.12,0.81,0.4823889739663087,0.2058608058608058,0.1990115947538491,0.4373259052924791,0.18,0.0,1.0,rain,0.4320284697508895,0.008611082970317,dallas,17818.0,12,3,6,Summer,3
1561035600,Clear,clear-day,0.000968992248062,0.02,0.6591217745586238,0.7119031299977153,69.16,0.78,0.4839203675344574,0.3095238095238095,0.3221820946588101,0.5069637883008357,0.13,0.0833333333333333,1.0,rain,0.4352313167259786,0.008611082970317,dallas,19147.0,13,3,6,Summer,8
1561039200,Clear,clear-day,0.0,0.0,0.6968764146672702,0.7670398294113168,71.96,0.75,0.4885145482388981,0.3937728937728938,0.3493632389279604,0.5125348189415042,0.16,0.1666666666666666,1.0,No Precipitation,0.4330960854092526,0.008611082970317,dallas,20510.0,14,3,6,Summer,8
1561042800,Humid,clear-day,0.0026647286821705,0.04,0.7296514259846084,0.8088492879445587,72.38,0.68,0.4869831546707512,0.4736263736263736,0.4569473484128493,0.5236768802228412,0.19,0.3333333333333333,1.0,rain,0.4252669039145907,0.008611082970317,dallas,21643.0,15,3,6,Summer,8
1561046400,Humid,clear-day,0.0017764857881136,0.04,0.7535536441828882,0.8495925672073719,74.35,0.67,0.4823889739663087,0.4765567765567766,0.3947918646645125,0.5236768802228412,0.09,0.5833333333333333,1.0,rain,0.4220640569395019,0.008611082970317,dallas,22374.0,16,3,6,Summer,8
1561050000,Humid,clear-day,0.000484496124031,0.02,0.7670439112720687,0.8997791485796969,78.02,0.72,0.4854517611026043,0.4575091575091575,0.3396692643984034,0.5125348189415042,0.17,0.6666666666666666,1.0,rain,0.4185053380782918,0.008611082970317,dallas,22764.0,17,3,6,Summer,8
1561053600,Humid,clear-day,0.0,0.0,0.7956541421457672,0.9344299748686316,77.99,0.65,0.4686064318529865,0.4622710622710622,0.3313058353925109,0.520891364902507,0.01,0.8333333333333333,1.0,No Precipitation,0.4156583629893239,0.008611082970317,dallas,22872.0,18,3,6,Summer,8
1561057200,Humid,clear-day,0.0008074935400516,0.01,0.8145767315527387,0.9635975934810752,78.56,0.62,0.460949464012252,0.4864468864468864,0.3362478616232656,0.5181058495821727,0.01,0.8333333333333333,1.0,rain,0.4117437722419929,0.008611082970317,dallas,22660.0,19,3,6,Summer,8
1561060800,Humid,clear-day,0.0013727390180878,0.01,0.8334993209597102,0.9838549996192216,78.43,0.58,0.460949464012252,0.4633699633699634,0.3054552366470253,0.5125348189415042,0.01,0.75,1.0,rain,0.4067615658362989,0.008611082970317,dallas,21944.0,20,3,6,Summer,8
1561064400,Humid,clear-day,0.0006459948320413,0.01,0.8441828881846989,0.9971822404995812,78.52,0.56,0.4548238897396643,0.4787545787545788,0.3233225622505227,0.5097493036211699,0.0,0.5833333333333333,1.0,rain,0.406049822064057,0.008611082970317,dallas,21034.0,21,3,6,Summer,8
1561068000,Humid,clear-day,0.0005652454780361,0.01,0.8483476686283385,0.9967253065265402,78.11,0.54,0.4486983154670767,0.5131868131868133,0.3569663562060445,0.5013927576601671,0.01,0.3333333333333333,1.0,rain,0.410320284697509,0.008611082970317,dallas,20447.0,22,3,6,Summer,8
1561071600,Humid,clear-day,0.0002422480620155,0.01,0.8386600271616115,1.0,79.21,0.58,0.4410413476263404,0.5241758241758242,0.3647595514160806,0.4846796657381615,0.01,0.1666666666666666,1.0,rain,0.4156583629893239,0.008611082970317,dallas,19192.0,23,3,6,Summer,8
1561075200,Humid,clear-day,0.000484496124031,0.01,0.823087369850611,0.995430660269591,80.2,0.64,0.4395099540581935,0.505860805860806,0.3527846417030982,0.479108635097493,0.02,0.0833333333333333,1.0,rain,0.414946619217082,0.008611082970317,dallas,17818.0,0,4,6,Summer,3
1561078800,Humid,clear-day,0.000484496124031,0.02,0.7998189225894069,0.9628360368593404,79.86,0.68,0.4456355283307811,0.4688644688644689,0.3575365900019008,0.4651810584958217,0.18,0.0,1.0,rain,0.4120996441281138,0.008611082970317,dallas,16336.0,1,4,6,Summer,3
1561082400,Humid,clear-night,0.0,0.0,0.7819827976459937,0.9244535831239052,78.55,0.69,0.460949464012252,0.4120879120879121,0.4181714502946208,0.4651810584958217,0.16,0.0,1.0,No Precipitation,0.399644128113879,0.008611082970317,dallas,15209.0,2,4,6,Summer,6
1561086000,Humid,clear-night,0.0004037467700258,0.02,0.7567224988682661,0.9008453278501256,79.4,0.78,0.4701378254211334,0.4256410256410256,0.3879490591142369,0.4456824512534819,0.17,0.0,1.0,rain,0.389679715302491,0.008611082970317,dallas,14476.0,3,4,6,Summer,6
1561089600,Humid,clear-night,0.000968992248062,0.02,0.7448619284744227,0.8808163886984998,79.14,0.8,0.4701378254211334,0.4564102564102564,0.4597985173921308,0.4540389972144847,0.2,0.0,1.0,rain,0.3814946619217082,0.008611082970317,dallas,14038.0,4,4,6,Summer,6
1561093200,Humid,clear-night,0.000968992248062,0.01,0.7354459031235853,0.8617774731551291,78.66,0.82,0.473200612557429,0.4824175824175824,0.5219540011404676,0.4707520891364902,0.25,0.0,1.0,rain,0.3747330960854093,0.008611082970317,dallas,13958.0,5,4,6,Summer,6
1561096800,Humid,clear-night,0.000484496124031,0.01,0.7300135808057944,0.8476125199908613,77.99,0.82,0.473200612557429,0.4974358974358974,0.5107394031552938,0.479108635097493,0.25,0.0,1.0,rain,0.399644128113879,0.008611082970317,dallas,14284.0,6,4,6,Summer,6
1561100400,Humid,clear-night,0.0,0.0,0.7043911272068809,0.8070215520523951,77.9,0.89,0.473200612557429,0.4622710622710622,0.5428625736551986,0.49025069637883,0.31,0.0,1.0,No Precipitation,0.3989323843416371,0.008611082970317,dallas,14719.0,7,4,6,Summer,6
1561104000,Humid and Mostly Cloudy,partly-cloudy-night,0.0016149870801033,0.02,0.7004074241738343,0.8039753255654557,78.31,0.92,0.4777947932618698,0.4666666666666667,0.477285687131724,0.4958217270194986,0.65,0.0,1.0,rain,0.408540925266904,0.008611082970317,dallas,14941.0,8,4,6,Summer,6
1561107600,Humid and Mostly Cloudy,partly-cloudy-night,0.0016149870801033,0.01,0.6956994114984155,0.7977305612672302,78.49,0.94,0.4762633996937211,0.4164835164835164,0.5118798707470064,0.4930362116991643,0.68,0.0,1.0,rain,0.4256227758007117,0.008611082970317,dallas,15650.0,9,4,6,Summer,3
1561111200,Humid and Mostly Cloudy,partly-cloudy-night,0.0026647286821705,0.02,0.6874603893164328,0.7685629426547864,77.82,0.95,0.4808575803981636,0.4080586080586081,0.5088386238357727,0.4874651810584958,0.7,0.0,1.0,rain,0.4380782918149467,0.008611082970317,dallas,16627.0,10,4,6,Summer,3
1561114800,Humid and Mostly Cloudy,partly-cloudy-night,0.0025032299741602,0.02,0.6785875961973743,0.7477724468814256,77.43,0.96,0.4900459418070451,0.4391941391941392,0.4812773237027181,0.4958217270194986,0.71,0.0,1.0,rain,0.4476868327402136,0.008611082970317,dallas,17846.0,11,4,6,Summer,3
1561118400,Humid and Mostly Cloudy,partly-cloudy-day,0.0030684754521963,0.02,0.6909008601177002,0.7706953011956439,76.14,0.88,0.503828483920369,0.4128205128205128,0.4331876069188367,0.49025069637883,0.68,0.0,1.0,rain,0.4530249110320284,0.008611082970317,dallas,18930.0,12,4,6,Summer,3
1561122000,Humid and Mostly Cloudy,partly-cloudy-day,0.000968992248062,0.02,0.6946129470348573,0.7793770466834209,76.09,0.87,0.5099540581929567,0.4274725274725275,0.4637901539631249,0.4846796657381615,0.7,0.0833333333333333,1.0,rain,0.4469750889679716,0.008611082970317,dallas,20040.0,13,4,6,Summer,8
1561125600,Humid and Mostly Cloudy,partly-cloudy-day,0.0021802325581395,0.02,0.7008601177003168,0.7900388393877085,76.35,0.86,0.5176110260336912,0.480952380952381,0.4750047519482988,0.4958217270194986,0.64,0.1666666666666666,1.0,rain,0.4434163701067616,0.008611082970317,dallas,20933.0,14,4,6,Summer,8
1561129200,Humid and Partly Cloudy,partly-cloudy-day,0.0012112403100775,0.02,0.726935264825713,0.8278882034879292,75.99,0.77,0.5191424196018399,0.4974358974358974,0.4991446493062156,0.5013927576601671,0.51,0.3333333333333333,1.0,rain,0.4441281138790035,0.008611082970317,dallas,21743.0,15,4,6,Summer,8
1561132800,Humid and Partly Cloudy,partly-cloudy-day,0.000968992248062,0.01,0.7487550928021729,0.8602543599116594,76.37,0.72,0.5206738131699851,0.5472527472527473,0.5014255844896408,0.5153203342618384,0.52,0.4166666666666666,1.0,rain,0.4380782918149467,0.008611082970317,dallas,22177.0,16,4,6,Summer,8
1561136400,Humid and Partly Cloudy,partly-cloudy-day,0.0012919896640826,0.01,0.7804436396559529,0.9002360825527378,76.49,0.65,0.5114854517611036,0.5857142857142857,0.4518152442501426,0.5153203342618384,0.38,0.5833333333333333,1.0,rain,0.4316725978647687,0.008611082970317,dallas,22469.0,17,4,6,Summer,8
1561140000,Humid,clear-day,0.000484496124031,0.01,0.7946582163875056,0.9124971441626684,76.07,0.61,0.5068912710566629,0.5992673992673992,0.4537160235696636,0.5153203342618384,0.25,0.75,1.0,rain,0.4188612099644128,0.008611082970317,dallas,22494.0,18,4,6,Summer,8
1561143600,Humid,clear-day,0.0004037467700258,0.01,0.8141240380262562,0.9294798568273552,75.6,0.56,0.503828483920369,0.5956043956043957,0.4134195019958183,0.5181058495821727,0.13,0.75,1.0,rain,0.4241992882562276,0.008611082970317,dallas,22026.0,19,4,6,Summer,8
1561147200,Humid,clear-day,0.0,0.0,0.8326844726120416,0.9521742441550528,75.79,0.53,0.4931087289433389,0.5985347985347985,0.4060064626496864,0.5097493036211699,0.07,0.75,1.0,No Precipitation,0.4177935943060497,0.008611082970317,dallas,21169.0,20,4,6,Summer,8
1561150800,Humid,clear-day,0.0011304909560723,0.02,0.838750565866908,0.95407813570939,75.34,0.51,0.4900459418070451,0.598901098901099,0.4525755559779509,0.5013927576601671,0.1,0.5833333333333333,1.0,rain,0.3989323843416371,0.008611082970317,dallas,20162.0,21,4,6,Summer,8
1561154400,Humid,clear-day,0.0,0.0,0.8353100950656406,0.9519457771685323,75.49,0.52,0.4931087289433389,0.5871794871794872,0.4366090096939745,0.4930362116991643,0.07,0.3333333333333333,1.0,No Precipitation,0.4056939501779358,0.008611082970317,dallas,19544.0,22,4,6,Summer,8
1561158000,Humid,clear-day,0.0,0.0,0.8303304662743323,0.9491280176681136,75.76,0.54,0.4839203675344574,0.5835164835164836,0.4214027751378065,0.4818941504178273,0.08,0.1666666666666666,1.0,No Precipitation,0.3992882562277579,0.008611082970317,dallas,18354.0,23,4,6,Summer,3
1561161600,Humid,clear-day,0.000484496124031,0.01,0.8106835672249887,0.9364861777473156,76.62,0.59,0.4808575803981636,0.5688644688644688,0.4065766964455427,0.4707520891364902,0.07,0.0833333333333333,1.0,rain,0.3943060498220642,0.008611082970317,dallas,16995.0,0,5,6,Summer,3
1561165200,Humid,clear-day,0.0005652454780361,0.01,0.7953825260298778,0.9246820501104256,77.15,0.63,0.4885145482388981,0.5608058608058608,0.4636000760311728,0.4568245125348189,0.19,0.0,1.0,rain,0.3918149466192172,0.008611082970317,dallas,15733.0,1,5,6,Summer,3
1561168800,Humid,clear-night,0.0,0.0,0.7721140787686736,0.8870611529967254,76.16,0.66,0.4992343032159265,0.5183150183150184,0.4495343090667174,0.4623955431754875,0.26,0.0,1.0,No Precipitation,0.385053380782918,0.008611082970317,dallas,14727.0,2,5,6,Summer,6
1561172400,Humid and Partly Cloudy,partly-cloudy-night,0.0007267441860465,0.01,0.7514712539610683,0.8617774731551291,76.14,0.71,0.5084226646248098,0.4677655677655677,0.5183425204333777,0.4651810584958217,0.32,0.0,1.0,rain,0.3743772241992883,0.008611082970317,dallas,13930.0,3,5,6,Summer,6
1561176000,Humid,clear-night,0.0012112403100775,0.01,0.7385242191036668,0.8424339349630645,75.82,0.74,0.5206738131699851,0.4875457875457876,0.5384907812203004,0.4735376044568245,0.12,0.0,1.0,rain,0.3715302491103202,0.008611082970317,dallas,13467.0,4,5,6,Summer,6
1561179600,Humid,clear-night,0.0003229974160206,0.01,0.7267541874151199,0.8274312695148883,75.96,0.77,0.5267993874425745,0.4945054945054945,0.5141608059304316,0.4846796657381615,0.02,0.0,1.0,rain,0.3889679715302491,0.008611082970317,dallas,13251.0,5,5,6,Summer,6
1561183200,Humid,clear-night,0.000484496124031,0.01,0.7094612947034856,0.8016145000380779,75.93,0.82,0.5252679938744276,0.4725274725274725,0.5196730659570424,0.4930362116991643,0.0,0.0,1.0,rain,0.3829181494661923,0.008611082970317,dallas,13342.0,6,5,6,Summer,6
1561186800,Humid,clear-night,0.0,0.0,0.7012222725215029,0.7912573299824841,76.43,0.86,0.5206738131699851,0.4732600732600733,0.545333586770576,0.4930362116991643,0.1,0.0,1.0,No Precipitation,0.3676156583629894,0.008611082970317,dallas,13450.0,7,5,6,Summer,6
1561190400,Humid and Partly Cloudy,partly-cloudy-night,0.0,0.0,0.69895880488909,0.7943035564694235,77.32,0.89,0.5176110260336912,0.4652014652014652,0.5814483938414751,0.4930362116991643,0.32,0.0,1.0,No Precipitation,0.3615658362989326,0.008611082970317,dallas,13824.0,8,5,6,Summer,6
1561194000,Humid and Partly Cloudy,partly-cloudy-night,0.0,0.0,0.6857401539157989,0.7644505368974183,77.66,0.95,0.5145482388973974,0.4534798534798535,0.5356396122410189,0.4958217270194986,0.52,0.0,1.0,No Precipitation,0.3498220640569395,0.008611082970317,dallas,14726.0,9,5,6,Summer,6
1561197600,Humid and Mostly Cloudy,partly-cloudy-night,0.0011304909560723,0.01,0.6886373924852874,0.7713807021552052,77.86,0.94,0.522205206738132,0.4688644688644689,0.5483748336818096,0.4930362116991643,0.62,0.0,1.0,rain,0.3494661921708185,0.008611082970317,dallas,16146.0,10,5,6,Summer,3
1561201200,Humid and Mostly Cloudy,partly-cloudy-night,0.0006459948320413,0.01,0.699139882299683,0.8019191226867718,78.3,0.92,0.522205206738132,0.4424908424908425,0.481087245770766,0.4763231197771588,0.72,0.0,1.0,rain,0.3526690391459076,0.008611082970317,dallas,17503.0,11,5,6,Summer,3
1561204800,Humid and Mostly Cloudy,partly-cloudy-day,0.0004037467700258,0.01,0.695608872793119,0.7957505140507196,78.24,0.93,0.5283307810107196,0.4556776556776556,0.4924919216878921,0.467966573816156,0.8,0.0,1.0,rain,0.3562277580071175,0.008611082970317,dallas,18507.0,12,5,6,Summer,3
1561208400,Humid and Mostly Cloudy,partly-cloudy-day,0.000484496124031,0.02,0.7125396106835672,0.825146599649684,78.56,0.89,0.5313935681470152,0.4882783882783883,0.530127352214408,0.467966573816156,0.76,0.0833333333333333,1.0,rain,0.3743772241992883,0.008611082970317,dallas,19125.0,13,5,6,Summer,8
1561212000,Humid and Mostly Cloudy,partly-cloudy-day,0.0004037467700258,0.02,0.7212313263920325,0.8403777320843804,78.77,0.86,0.5375191424196029,0.5139194139194139,0.4717734271051131,0.4707520891364902,0.68,0.1666666666666666,1.0,rain,0.3758007117437724,0.008611082970317,dallas,19392.0,14,5,6,Summer,8
1561215600,Humid and Partly Cloudy,partly-cloudy-day,0.0007267441860465,0.02,0.7527387958352195,0.8868326860102049,78.62,0.77,0.5375191424196029,0.5351648351648352,0.4746245960843946,0.4986072423398329,0.53,0.3333333333333333,1.0,rain,0.3665480427046262,0.008611082970317,dallas,19220.0,15,5,6,Summer,8
1561219200,Humid and Partly Cloudy,partly-cloudy-day,0.0013727390180878,0.03,0.771480307831598,0.9109740309191988,78.53,0.72,0.5390505359877498,0.543956043956044,0.4550465690933283,0.5125348189415042,0.55,0.4166666666666666,1.0,rain,0.3701067615658363,0.008611082970317,dallas,18533.0,16,5,6,Summer,3
1561222800,Humid and Partly Cloudy,partly-cloudy-day,0.0002422480620155,0.02,0.7856948845631507,0.9211788896504456,77.87,0.67,0.5482388973966312,0.584981684981685,0.4445922828359628,0.5153203342618384,0.56,0.5833333333333333,1.0,rain,0.3804270462633451,0.008611082970317,dallas,18061.0,17,5,6,Summer,3
1561226400,Humid and Partly Cloudy,partly-cloudy-day,0.0006459948320413,0.04,0.7889542779538252,0.9232350925291296,77.7,0.66,0.5421133231240436,0.5659340659340659,0.429956282075651,0.520891364902507,0.49,0.6666666666666666,1.0,rain,0.3725978647686833,0.008611082970317,dallas,18086.0,18,5,6,Summer,3
1561230000,Humid and Mostly Cloudy,partly-cloudy-day,0.0021802325581395,0.05,0.790493435943866,0.9101363186352904,76.31,0.62,0.5375191424196029,0.576923076923077,0.4293860482797947,0.5181058495821727,0.67,0.5833333333333333,1.0,rain,0.3693950177935944,0.008611082970317,dallas,18131.0,19,5,6,Summer,3
1561233600,Humid and Mostly Cloudy,partly-cloudy-day,0.0121931524547803,0.12,0.7896785875961972,0.9019115071205543,75.58,0.61,0.5313935681470152,0.5714285714285714,0.4004942026230755,0.4958217270194986,0.69,0.5,1.0,rain,0.3747330960854093,0.008611082970317,dallas,17969.0,20,5,6,Summer,3
1561237200,Humid and Mostly Cloudy,partly-cloudy-day,0.0062984496124031,0.11,0.7756450882752376,0.8808925443606732,75.04,0.63,0.5283307810107196,0.517948717948718,0.3993537350313629,0.5041782729805014,0.66,0.4166666666666666,1.0,rain,0.3693950177935944,0.008611082970317,dallas,17464.0,21,5,6,Summer,3
1561240800,Humid and Mostly Cloudy,partly-cloudy-day,0.0008074935400516,0.06,0.7795382526029878,0.8901073794836646,75.56,0.63,0.5206738131699851,0.4886446886446887,0.3784451625166318,0.4735376044568245,0.66,0.25,1.0,rain,0.3829181494661923,0.008611082970317,dallas,17191.0,22,5,6,Summer,3
1561244400,Humid and Mostly Cloudy,partly-cloudy-day,0.0008882428940568,0.07,0.7831598008148483,0.901530728809687,76.31,0.64,0.5114854517611036,0.4945054945054945,0.4092377874928721,0.4623955431754875,0.79,0.1666666666666666,1.0,rain,0.38576512455516,0.008611082970317,dallas,16442.0,23,5,6,Summer,3
1561248000,Humid and Partly Cloudy,partly-cloudy-day,0.001453488372093,0.06,0.7794477138976912,0.9000837712283908,76.59,0.66,0.5022970903522221,0.4879120879120879,0.4107584109484889,0.4512534818941504,0.48,0.0833333333333333,1.0,rain,0.3622775800711745,0.008611082970317,dallas,15454.0,0,6,6,Summer,6
1561251600,Humid and Partly Cloudy,partly-cloudy-day,0.002422480620155,0.05,0.7590765052059755,0.8800548320767649,77.09,0.72,0.5068912710566629,0.4157509157509158,0.3980231895076982,0.4345403899721448,0.39,0.0,1.0,rain,0.3683274021352313,0.008611082970317,dallas,14558.0,1,6,6,Summer,6
1561255200,Humid and Partly Cloudy,partly-cloudy-night,0.0042797157622739,0.1,0.7412403802625622,0.8569796664381997,77.15,0.76,0.5099540581929567,0.3692307692307692,0.4246340999809922,0.4373259052924791,0.56,0.0,1.0,rain,0.3772241992882562,0.008611082970317,dallas,13827.0,2,6,6,Summer,6
1561258800,Humid and Mostly Cloudy,partly-cloudy-night,0.002906976744186,0.08,0.7305568130375735,0.8405300434087275,77.0,0.79,0.5114854517611036,0.378021978021978,0.4233035544573275,0.4317548746518105,0.63,0.0,1.0,rain,0.3932384341637011,0.008611082970317,dallas,13442.0,3,6,6,Summer,6
1561262400,Humid and Partly Cloudy,partly-cloudy-night,0.0040374677002583,0.07,0.717609778180172,0.8130378493641003,75.78,0.79,0.5130168453292505,0.3857142857142857,0.4934423113476526,0.4401114206128134,0.41,0.0,1.0,rain,0.3868327402135231,0.008611082970317,dallas,13112.0,4,6,6,Summer,6
1561266000,Humid and Partly Cloudy,partly-cloudy-night,0.0012919896640826,0.04,0.7085559076505206,0.805269971822405,76.88,0.85,0.5206738131699851,0.3842490842490842,0.4936323892796047,0.4484679665738161,0.43,0.0,1.0,rain,0.3633451957295374,0.008611082970317,dallas,12983.0,5,6,6,Summer,6
1561269600,Humid and Partly Cloudy,partly-cloudy-night,0.0006459948320413,0.04,0.7078315980081484,0.8147132739319168,78.2,0.89,0.5191424196018399,0.4534798534798535,0.5628207565101692,0.467966573816156,0.45,0.0,1.0,rain,0.3526690391459076,0.008611082970317,dallas,12950.0,6,6,6,Summer,6
1561273200,Humid,clear-night,0.0015342377260981,0.05,0.7024898143956542,0.8081638869849974,78.41,0.91,0.5176110260336912,0.4765567765567766,0.5730849648355826,0.4735376044568245,0.27,0.0,1.0,rain,0.3551601423487546,0.008611082970317,dallas,12889.0,7,6,6,Summer,1
1561276800,Humid and Partly Cloudy,partly-cloudy-night,0.0013727390180878,0.07,0.6987777274784971,0.8004721651054756,78.19,0.92,0.5160796324655443,0.5120879120879122,0.5388709370842046,0.479108635097493,0.51,0.0,1.0,rain,0.3459074733096084,0.008611082970317,dallas,13042.0,8,6,6,Summer,6
1561280400,Humid and Partly Cloudy,partly-cloudy-night,0.0035529715762273,0.06,0.6996831145314621,0.8020714340111187,78.2,0.92,0.5176110260336912,0.53992673992674,0.6183235126401826,0.4874651810584958,0.56,0.0,1.0,rain,0.3572953736654803,0.008611082970317,dallas,13863.0,9,6,6,Summer,6
1561284000,Humid and Partly Cloudy,partly-cloudy-night,0.0028262273901808,0.06,0.6907197827071073,0.7764069758586551,78.02,0.94,0.5114854517611036,0.5084249084249085,0.5776468352024331,0.4930362116991643,0.46,0.0,1.0,rain,0.3540925266903915,0.008611082970317,dallas,15014.0,10,6,6,Summer,6
1561287600,Humid and Mostly Cloudy,partly-cloudy-night,0.0012919896640826,0.04,0.6915346310547759,0.7761023532099611,77.44,0.92,0.5145482388973974,0.4882783882783883,0.5816384717734272,0.4930362116991643,0.69,0.0,1.0,rain,0.3501779359430604,0.008611082970317,dallas,15841.0,11,6,6,Summer,3
1561291200,Humid and Mostly Cloudy,partly-cloudy-day,0.0,0.0,0.692802172928927,0.7807478486025435,76.7,0.89,0.5191424196018399,0.4139194139194139,0.5033263638091618,0.4958217270194986,0.65,0.0,1.0,No Precipitation,0.3402135231316726,0.008611082970317,dallas,16529.0,12,6,6,Summer,3
1561294800,Humid and Mostly Cloudy,partly-cloudy-day,0.0003229974160206,0.03,0.6984155726573109,0.7918665752798721,77.09,0.89,0.5206738131699851,0.4996336996336997,0.5487549895457138,0.5013927576601671,0.61,0.0833333333333333,1.0,rain,0.3444839857651246,0.008611082970317,dallas,17318.0,13,6,6,Summer,3
1561298400,Humid and Mostly Cloudy,partly-cloudy-day,0.0016957364341085,0.04,0.7171570846536894,0.8214149722031833,77.2,0.83,0.5176110260336912,0.5139194139194139,0.4940125451435088,0.5069637883008357,0.63,0.1666666666666666,1.0,rain,0.3526690391459076,0.008611082970317,dallas,18069.0,14,6,6,Summer,3
1561302000,Humid and Partly Cloudy,partly-cloudy-day,0.0011304909560723,0.04,0.7330013580805794,0.8482979209504227,77.52,0.8,0.522205206738132,0.5787545787545788,0.5160615852499525,0.520891364902507,0.47,0.3333333333333333,1.0,rain,0.3672597864768682,0.008611082970317,dallas,18624.0,15,6,6,Summer,3
1561305600,Humid and Partly Cloudy,partly-cloudy-day,0.0010497416020671,0.04,0.7492077863286555,0.8752570253598354,77.95,0.76,0.5130168453292505,0.6018315018315018,0.482988025090287,0.5292479108635098,0.51,0.5,1.0,rain,0.3690391459074732,0.008611082970317,dallas,19377.0,16,6,6,Summer,8
1561309200,Humid and Mostly Cloudy,partly-cloudy-day,0.0018572351421188,0.04,0.7584427342688999,0.8890412002132358,78.08,0.74,0.5099540581929567,0.5956043956043957,0.4451625166318191,0.5376044568245125,0.67,0.5,1.0,rain,0.3690391459074732,0.008611082970317,dallas,20118.0,17,6,6,Summer,8
1561312800,Humid and Partly Cloudy,partly-cloudy-day,0.0030684754521963,0.04,0.7719330013580805,0.9173711065417712,79.05,0.73,0.5053598774885142,0.5673992673992674,0.4335677627827409,0.5543175487465181,0.41,0.6666666666666666,1.0,rain,0.3651245551601424,0.008611082970317,dallas,20541.0,18,6,6,Summer,8
1561316400,Humid and Partly Cloudy,partly-cloudy-day,0.0031492248062015,0.17,0.7910366681756451,0.9195034650826288,77.14,0.64,0.4946401225114858,0.5633699633699635,0.4063866185135906,0.5515320334261838,0.59,0.5833333333333333,1.0,rain,0.3647686832740214,0.008611082970317,dallas,20198.0,19,6,6,Summer,8
1561320000,Humid and Partly Cloudy,partly-cloudy-day,0.0037952196382428,0.18,0.7989135355364417,0.9304698804356104,77.3,0.63,0.4823889739663087,0.5454212454212455,0.3603877589811823,0.5431754874651811,0.49,0.5833333333333333,1.0,rain,0.3629893238434164,0.008611082970317,dallas,19360.0,20,6,6,Summer,8
1561323600,Humid and Partly Cloudy,partly-cloudy-day,0.0117086563307493,0.12,0.8074241738343142,0.9385423806259996,77.14,0.61,0.4701378254211334,0.5025641025641027,0.3727428245580688,0.5403899721448469,0.48,0.5,1.0,rain,0.3861209964412812,0.008611082970317,dallas,18315.0,21,6,6,Summer,3
1561327200,Humid and Partly Cloudy,partly-cloudy-day,0.0063791989664082,0.09,0.8133997283838841,0.9480618383976848,77.38,0.6,0.4502297090352236,0.5534798534798535,0.3765443831971108,0.5264623955431755,0.32,0.3333333333333333,1.0,rain,0.3836298932384342,0.008611082970317,dallas,15956.0,22,6,6,Summer,3
